address,amount
0x047b878f7cb9fdabaf5689268d6c778c5ea02d98,0.00
0x1d29b18ec6f8dac2f5fcc9866bb1930d3ab733b8,0.00
0x8a295e7615eb491510eb8b0da0964e920f5368da,0.00
0xb4fdaeac702239ca11219e6fbb9b6e429bf0fec3,0.00
0x812b829cfaf8cf3532bfdca59277a7ea2edc9814,0.00
0xaaeec8eeb42414de278659f5e29a8b482d9623a6,0.00
0x5e4e5db248f7cd3a22662c68bc2c9cf9b4f6563f,0.00
0xda21d095d1d5ce0ab574ff4479876d9006bee211,0.00
0x79c632d117f4c6cbdf0eea75858f868478b6c421,0.00
0xe24669ad1451d21476e087b5a4e2294bd06ddc17,0.00
0x7aa6fc0ecec21138a68d4beb6541156be38aa36c,0.00
0xfef8c288ef5b0d2dad7b392b46fc4a0c170fea91,0.00
0xa2eaa041a775fd10f70d5da6726baf88f057253c,0.00
0x5e496096db871a8380f2a28caaeec1fa541a3c3d,0.00
0x62d8d0a93b05c091bd40a08234633c900721731c,0.00
0x8fe214c8941f34bad7999759257151f8e833bab6,0.00
0xd3b588bb27e18d1920d4a4b2424807a7ac66fd29,0.00
0x0f11cb8e1fe941d1a675bf9f722d2f7dd3d429a0,0.00
0x39dbc6a17be421d355c81a0a4da6500529d4ed8e,0.00
0xa227bb25323e2370bc26a2faa90b41a3e000aec9,0.00
0xefd28b191e1cfbd51e0d3e3258a8d1ca4b67744b,0.00
0xb7bd93050317550ce3af9bb054bbd0ce739c4f77,0.00
0x42f3ffc4f1e6a182751b22c476871558075e51fa,0.00
0x628d405f175821a6463274414720e64ade28fa74,0.00
0xabf2b35601da2b3a1bf1cdbae0c75ef7f2eed8d8,0.00
0x2e73930418310977a6a8dc8fc6df6c82802aefad,0.00
0x102da0207ba3e1b18fcc826fde188a133e0d27d4,0.00
0x9a926fca8935a90b83f8cd55a60e9451d8d31c2c,0.00
0x39ac12771ab4fbe3671a743aeb773720c9333d34,0.00
0x2170ff281c91dfb1405f784252da5ebc3165a4f8,0.00
0x672cc4ecdd070de15145be9980aeef2aecc8354f,0.00
0x0f2c0331df0b71daee4aa32f5e401814c6f4de78,0.00
0x78a2993b7e54c8b9852d7e35f2f80e1f2fc9726d,0.00
0xbf3f8a96053a5f70c90d89a56a8f42160742f064,0.00
0x4d5401b9e9dcd7c9097e1df036c3afafc35d604f,0.00
0xa64249d4e733c19784c2821335c9ad1ffc40e216,0.00
0x1fec0361c57ef11ec520f0dd62aea5072a46f925,0.00
0x17a1f823c1048afed209fade2a23a478e618020c,0.00
0xe863c5601201ea860fe474dfb14930431027e624,0.00
0x87b66a93fa6cdc0e922671bd6203d1cd1b7e0258,0.00
0x3ccb7b28cb2ac4d90b9877b174217c2ca21da9e0,0.00
0x5fa5ca8b09e8e546745f3f6ec403c44f4e945563,0.00
0x9bd215c2530df574657510b2f991d5c326df7c50,0.00
0x92cccf547f0620c01909400f4d461dd275a818ee,0.00
0xe3cfbf8fb378f5c4cf780077ee5c2ffe7aaea6dc,0.00
0xd272c71bc769d6386132cf60a663765b3eae975a,0.00
0x993e98d835cc50cdda0e76850618139af5b5f05e,0.00
0x3248f6ae64d0d965f14ae41cb1e493be9d400e30,0.00
0x8c93aa3d286fca6cd8964e081472001b0915db82,0.00
0xd82f619f1865dcb38d83b1dfecac488e3c1f4f8c,0.00
0x3f953af6e449885bbe4ed62f02097aabeef8b409,0.00
0x9b66ccab4bfa12f972c149c12a684f06837b6bb9,0.00
0x0a471224e17cd28db60a200191aa3372eb24ce04,0.00
0xaf3160fab2ed86c2d88f7331a7a5e9666096cac0,0.00
0x38b2e29ca96c52370dd5a6089f028dab341ee394,0.00
0xff8fc7f3982a99bd5d7d23491aafc7064f4ead94,0.00
0x7c9a16e6c1393e0fc692570234aaec9c7beb8516,0.00
0x0a72b69a028c2f8fc948b68530c59881f05f004e,0.00
0xc74af07177534858e434357dbad518edb8bcfc09,0.00
0xda4b7de4dac32518d3e1208c2dc0dd8e5cf0c280,0.00
0x523e77f285dd40dd1ebae65e64e6241f75f0c33c,0.00
0xb0a96f4daff77420767c9b100693f408b7c6c3a2,0.00
0x27848bc99d204c4f3ef9480da256f31e7f516cd6,0.00
0x4b42391baa84d0d412c2c89ba78d05304a7d679b,0.00
0x0dd15019083cb70c6874666328c702c66872a29b,0.00
0xb38fe837e89b448f2d60e6a24c60da53f736f203,0.00
0x20779bc1055e5891b262203c8600ed048a867a4c,0.00
0x3c6154b55ee59dc181189ab3db3e258e4488c789,0.00
0xf53c008636a4de1e48002ea9f2dd92ae27f5d04e,0.00
0x4a6952ebfc741870ab79f5f0a3f0795788f826fd,0.00
0x5f0578eed9047b18ca11c1b2d31c514b0ecc3c8b,0.00
0xba83ba371dc14dded1c22e110294f53f2f63fc6c,0.00
0xaafb164259d27122530aef535dcd059f5b3dc844,0.00
0xc3417e35c2759f98e2d65e7059af623a1a55c1bc,0.00
0xc3407670036cfc6ac1717bda174c4bd236884b63,0.00
0x91d2eb9ce4530bb1fc7362015e13fef16941f194,0.00
0xb7145cd8fd0ac214db1308eee2995efa93675e76,0.00
0x28182cb84e7573c335098cfc43fd78c135a07d87,0.00
0x2a3fb29396db34d411e22fd56f062a22184c1795,0.00
0xcf44a5dc203cdaf539ea04e1ff97224cc9a9cb84,0.00
0x55014da330bb999551c3c56a05a794bbe41c0bca,0.00
0xa3192e0feefc3aeae8268f7e1a57d41376d7add5,0.00
0xdf1e8b96408d88292d83fcc5721eb277f9cc0bce,0.00
0x029aed4e47eb74e908e7a01176f020d590be71a9,0.00
0xd7dcedabd8bb83e889751a62156f558be2b6eaad,0.00
0xe683cabee8907e3bc6eeb79fad74b3e2f5a6631f,0.00
0x7b7c7a679a4d46e917b840a7b67e333018841f3f,0.00
0x2ed8fd70983b02f8c542aec7d4209bf2a36d9f71,0.00
0x4ab8aa403e9ca1512984aa267c4600696b593034,0.00
0x28bd2113effbc9f9c7b980705b1d011362d34b16,0.00
0x48725b3e33ac45b85ac62b9666423b40cbc411e8,0.00
0xd406c6634296e67a13db408f92904b98cc0a3a17,0.00
0xa8aa9aafa4bdea719b65314fea7070025e8ab47b,0.00
0xbe1c11e2c777002aa2dc21a38fd06d00b513d0ed,0.00
0xce967cef576fb28a767048e1a33ccea75cc971af,0.00
0xd0aa673ed693e85eda20925e73c739db98f78bea,0.00
0xd5853cef02aa2d7ddd787ce812704947a748c755,0.00
0x58d1593f739cbcff66c1e9b0f4c16301ad1c2a2e,0.00
0xe82de5de03da1358c7b32f9947a0a9e46a827d6d,0.00
0x094e1e9050279a50e9e8861aa54265997ac29457,0.00
0xd65bded14d1b40aee9f2ee9b97dfc80df8294d22,0.00
0xf030fac292bedd2d44fc2bc729911024dc8d7977,0.00
0x3f53a5470687c697a1bececc22355985b4d777fd,0.00
0xa29d453306fdfd5a8b6129ed159f360b7898d67e,0.00
0x4340bf91a35fb413e67864745b2078cce8278bfe,0.00
0xca99d35880ce5f6c62ebdc82bdaa02a8ea96101f,0.00
0x39a95ecbaa4e4b376f57553b3ba87b8fe3a2850d,0.00
0xfa2863d56c8c18895a7d64cecbe8c72c991e7767,0.00
0xfb59cb0397302654d2d482c6865a47e997d7ce99,0.00
0xbdce633bb68802a3a22df6c5e56172210a98dbc3,0.00
0xf4aa068fe19b3d9663957be28f201420119f6141,0.00
0x7ab4da334dd1b97a2d360f90212959b1575963d2,0.00
0x69090e74d9ce48ed20880f019b94b1436bdac55a,0.63
0xb782b2b6b0e10d82325c1f4ba87fc1cbb129c41c,0.00
0x7dd1ac7e70dc9375cd6f0b2241590c83f8bd712a,0.00
0x03691bb23cfee8337eca8671bbef06a32480da56,0.00
0xa76ea7ebf9e955ad6fcd6d356a421146e533da7e,0.00
0x318fa899f69dc2db7d629484799a6c628516305b,0.00
0xab1193d632bb19272380f0cdc211606dd43bedd0,0.00
0x8f6c48b161548e144575166ad1131ffa5d1fb194,0.00
0xf941ba82082058ee2f10c195e912b80091a067f8,0.00
0x5e74038eeb206d996879af5335ff2ecc2bb0f934,0.00
0xb98f6d625ae638798f244c4b16a7f09c3bfd7770,0.00
0x0396cecc2c544d66fbd3ae8695d5ccc52bc52190,0.00
0x16c7428a7ad6c25bece882083d0cfe13e8d3e61f,0.00
0x9d99a04be9d03ddbe67a7fb192193d5e5cd08c04,0.00
0xe45bb0409adc463bc195a80fc781f1b5bc9eb1f8,0.00
0xce10460277b9608650209079e49943359c79b304,0.00
0xf1c6e09e5169a36fbddda1e0ab6e887d026bb81c,0.00
0x12bf8bda7b6dc4a25e7c33aab091f7808d7f9968,0.00
0xbf40620a52e7c16563bd048d6107f02756c91634,0.00
0x8ed508ab5c8a80c52acd65955adbb39a6bdde3cb,0.00
0x0f2634733310a2c602b15e3107743eef5cff2ed3,0.00
0xfa065203e2644ffa174514512d5cb9a5a32896b9,0.00
0x782557488037da9d1861d32adfeb66d46ff3ab16,0.00
0xb2c7ae9afa424c91854d179bc2bb6dc29883c263,0.00
0xec9cb02913e449813335ec2c2cd376955ae2a168,0.00
0x74c2c38d8207a89c3597faffc0e6a25d67253a91,0.00
0xbba23a5037c97b04a26026292eccfb69c33dad16,0.00
0x7ab63ceba201137cef7cf1e953d23ddb7ae1fbf1,0.00
0x7df2c98ec478367219f853d0c1f5bafa33b4535a,0.00
0x7d766eaf69a82bc140a1f936b8336c4d67acaf78,0.00
0xc0ed45a5e8bfd1b30ba971105e5bcc669246e9bd,0.00
0xde338182e175d7f945fa3578729ada16544a8d3c,0.00
0xc1319e742720dc5abbc4aab3aeac6684f9dc2e34,0.00
0x8238a8a5ca82960c5201dea83a96af73c4b56ee4,0.00
0x11742ef4a62d7f7a8d90be9fc425037eef01a99c,0.00
0x0ec4e7046046f0bb0d637660661f00a0f78cb524,0.00
0x468090acf0cfd86f33d689f3c7ebc61698a123e9,0.00
0xe9ae87000ad60253d78e7081a28f3735fd6742c3,0.00
0xfca9dbdd1680fed36d00c59dc6a1f66b0621554c,0.00
0xce101c7613b65ffd98b112ffb050810c8f892ce9,0.00
0x966fc7cd243c7a27de9d753b89f9e86ed046ba55,0.00
0x429d5c6674774ac19429a771787f24968cba0a3b,0.00
0xf7561ac2ae27b0d4b5936b1b4a2c4f4f48f5cb35,0.00
0x6cc864ad00fa52245d7f93bb62aece8f55714c64,0.00
0xfd9dcc0bde024969662a527342cced4fae9ecd09,0.00
0x6668307a389fe5a06248a151bdfb8c4fb7680f7a,0.00
0x745efb6572b3f8045d21e678ca37045113d6e6e4,0.00
0xb6099b8c9a8973dee4e4b7b98924c305f3d3245d,0.00
0xc34b8306f46f8d528ea9fe9a496ac00dddf83a03,0.00
0x05980f6a1063dd0faf5bc8ddad8fd8508c9b282e,0.00
0x0b170e45b5d351ad8ac87118e7a9bea28b2e50cf,0.00
0xa7be6cad2e7c7667bee67738f6c0ec40fd01031d,0.00
0x8251c79daf26fd410c14bb60669c81cc9d8f59d9,0.00
0xe08ee066d724487e835dd728cb43b6cdc3d4b793,0.00
0xd1daa0557860133233c2775a6a000bc43f0776e5,0.00
0xabdf220473a0c999e7eaa4a74cc7c9499bf49a0d,0.00
0xb64116b78a7e36773a413bcb8943ccea43efb6cc,0.00
0x9e8f2b0bf4f44dfa24984157eb4a95a15a0653b5,0.00
0x1f82c09c3663262a7897c80550a1e5b896eef2ef,0.00
0xf1e59842253831b7f9b802c685f15a4ab75698fa,0.00
0xe42c658eb61cec8c853b00635c41e9c2f3f35a0b,0.00
0xf7156cd0537db9d5619e7deadee91e989133fc40,0.00
0x4eb8740e8768dc978e0bee5712391f89ae6e516b,0.00
0xa0a9700c886b70e0fea5f44bb3260f756ea45fce,0.00
0xdab75d770832e9e01ce5cbae3aacd74e93765a2a,0.00
0x8c3bbdd341c745de8b270d6c7812f4254f99e83b,0.00
0xe94d438e736da3ba1e1f419b21414a5ecff80b2f,0.00
0xc53d7444b8b59e2ce02bd20c4e5ec36d3668d957,0.00
0xa50e85fb761dcc43f45a069a408903946176679f,0.00
0xb41ac0e6501f617194e84427a16b895629213b40,0.00
0xc4726c60bb5a56a8c49476dbf2082ade44a9a1c1,0.00
0xe4da30f849aaf25dae377e05c14799fecf09632c,0.00
0x3b01570a6198107292d681587cb286a0b0c5a32f,0.00
0xb8ceab077cc82869966be546099869edaa632c54,0.00
0x0b3fa3a3276cd38df022fa9462303fbfcd8dc40d,0.00
0x10f31dbadf06acda96d877e26f330a936a35d29a,0.00
0x7abd35d6437abceb934aeb028ab970ab0d4e9f87,0.00
0xd2c9ec0e78c4b61a6a5865f0a0f4fb0f2f142392,0.00
0x8e136ab8d9bc932443ebee481ea3dafab3f2928f,0.00
0x3beb9112848752fee4d5cc2c3be7cf4657939516,0.00
0xed539443ba80748ccdc45e74cef4ba6451933fde,0.00
0xbe2bd2c9e2aea11a127ee6d090a61d8811d08e5d,0.00
0xa3afc1b4518669dc5fbfde01d328dcecc268c8c2,0.00
0xa8182a2db337dde8d7b3be1e0920d43a01f1a679,0.00
0x0f6ef3febe904b2a0b9306a67870ec8cf49c474c,0.00
0x9a690135d1ff84acb7cc7ac95fefd2ada3b52d04,0.00
0x1a6cce6a9ee381af670c669293718a78277d1216,0.00
0x403d94405c18d9cdbc59f13f6e5d4e98ad046754,0.00
0x10a8df5b12f256963a7807150dea6dc539a26712,0.00
0x32e764fb78abcd03862a401567aa0c03a6cae4e6,0.00
0x2f1a4e712cfc6b89bbe869e0b080d85adc7401bd,0.00
0x4a2df97a7bf1453a9eb1994b131501bd871b44f5,0.00
0x0ba552fe0f67d2eef62a1e5a48f66aaac7d361e1,0.00
0x3ff20ad354d0a4bdaaec6d3c208d24a63852a8ad,0.00
0xe6083491707f7d8c6f7be943ee15d84cb3c9a944,0.00
0x555a5e300614cb1412654ad213bd634cc6cc0f77,0.00
0xc4c354d07d6a43271d709ee1bc5919e8c8715800,0.00
0x660b0f49e472324228fa199481d507a56b62a098,0.00
0x02ec51dbf968ed7ad90ea89e8f5f3a88d078dab2,0.00
0x1cb66538e2c39990e3c47bae4db7ff506955c42e,0.00
0x46e7061d456eb240a2a31cbaee6a1abbac6f79c0,0.00
0xd6b5fbd83d4401f034a980c50f120606e892e1ef,0.00
0xc4edcc562c53b58a9c152cdbf3f1f5b910c6be3d,0.00
0x711f74d5d6329f0406800f01d32d3ea879ad9186,0.00
0x6e70535eebb9828fbd00d7eb5dbe3e2ef8f101a0,0.00
0x0075bdc1618b852cccc29e20575304e5f22ecff6,0.00
0x0213206843c3a8e5ee234fb959244b46888fbbab,0.00
0x53a20e4755640c32c9e1961aaffee41051790e73,0.00
0xba0ad761c162cf4834f45599698e197efe007a51,0.00
0x474458df95d4c215baadb28862f01a90f987b69f,0.00
0xca524b39c24e01413269615dd924b59ba9267b4e,0.00
0x9e29689288c46951305dd1b7f8f1733fcc38b49c,0.00
0xa2a05965edcdd60b018488c52569099b7bd5119a,0.00
0x8e0c3d6586f9f027c9bf19f28cbb80d9fba1e75c,0.00
0x054800887bbb52cc217eb1e8ebe8ceeae6a419f1,0.00
0x128fe9e6039d4529bfe9764a77e84e76933ba0a4,0.00
0xeb71c4b3c69e9ed898b2cf8afd8b3a6812fa8efa,0.00
0xfea2cfbc52f2c6c4b9f3726167bb480a2effd74b,0.00
0xd990925edd96207b430fb4be821b68dfec110d11,0.00
0x42b89a4a13ee4b461a9137d19eb2785add12a8f0,0.00
0x3c333b6a26edb67aa870d558bf678a48d8ae7621,0.00
0xe666229b102a7ac90ee1782b2777f6ccc65f31b2,0.00
0x2df36e26a845a1ec9f4ced11e5f1f0b707a4cf42,0.00
0x991c1b22c452200ddc72d697b0da338933954aa0,0.00
0x15185b4753592428f6549e18e394010c8b9b1b6b,0.00
0x0d3190f3ab893f603e51999b802414f6e606e3f0,0.00
0xb9b01fc4bc9ed4dcdcfcf546f11b4dbccb9cb4da,0.00
0xf485c2528739ce710311299e9e808c41371a12a5,0.00
0x8f0da86a2b8036461287e4cbf908cecb0238ef7f,0.00
0x3817218a9a15f3ead7a50cad4081a1b2055cdaad,0.00
0x38a773b598ce786f3c941cd9708e822829d245f4,0.00
0x60f5889f64e2ef671b2013a0c20f71657a0a8c2b,0.00
0xa144799847a9f58a7b75182996bf1dc5e5b5e1d4,0.00
0x3fce59bea9fd7d7be773088db54b562fdedbc438,0.00
0xd99d3d99a6de09c9a582522c1243b81f08844a2b,0.00
0xb4ba287aac2c101e2f9ce567700d6037b1124466,0.00
0x9f1b1b8d691bdae9d74a1b48fcba438114ada1aa,0.00
0xc510fa88eeae9c93cee9801c1ca2be16fb66ee38,0.00
0x67c7a6b0891fde5f8711f58efc91740229c6fb10,0.00
0xb8ec95930d3c374cf6965a1d4106004796a2d29e,0.00
0x3d6602b29e8bfafb2015c22d27512e8b77bfb733,0.00
0x39acd4d9cf6ec26bce916e9da206a5125fccea0f,0.00
0x9ac27eaee68cf47f13ae46bcc5fe79b485cdaa4c,0.00
0x8e3dee3be13c42b0d2961749d9314b22e470f953,0.00
0xebd251b08ef436754e837d958fc0f36bedb07f30,0.00
0xaf9039d66aa65d2fafa78d11a615673f53b3ffe8,0.00
0x742c8e148feb33568f8efc7eb33ab4a685c8daf2,0.00
0x8350c2d08a4776fa483ef53b9d042eebd7d6a7bb,0.00
0x0f8d474f2e35b4698020750df15b6fa2c1f74b48,0.00
0x8e87c83ae2c995186023ee20780a70a67bf21760,0.00
0x49e1f3926f115eb6921dcdea7efb5c3f1937c298,0.00
0x41d4e402c1a430090795620f892083631b9d529c,0.00
0xffb6d3c42b07c17ed0b6be1136d2ebc599b2562e,0.00
0xa00f18ce1c908d1fd980ac95b21fdef5a79481bf,0.70
0xcbd0f13a3b9ea9402d9fa4aa2a65a7cba57fe796,0.00
0x00a152ec87c0b33391931a453411b915b01fdc4d,0.00
0xd677368881027e13ff4704112139d77ca25d5d58,0.00
0xf5aca81406dc80cc5dfe4ae7a82f6a2d88f3d3bf,0.00
0x9358d1b84dbcf8a061143afb31ba9ea228871d9d,0.00
0x68c796d2efd48b4c10fe88ff7642da352f646351,0.00
0xc48c83b4b6ee992c2105438fd3681d9f098b19d3,0.00
0x122afe3846f36866c0f6f3d7d9b920f0cbe57245,0.00
0xe7464e44ed57452fb62e7a662b9057471af0e456,0.00
0x204b7c2cb4114a22957f18e46df0b17c68599d5f,0.00
0xb83573918b8084923d9b467f462190cae6772f21,0.00
0xf2cffa6a450fde5ecb0d945cd31377d897a266d1,0.00
0x016ff519ca441028e2b94d491154fe305f723592,0.00
0xb772f081e0f9006c02b4d1f0b891e4636fd1cdd8,0.00
0x07eb60db820e54255bdfa07b6a6085abff6917a4,0.00
0xcc20acb2d3b3da438494cb3a9e1b5abd24d413a2,0.00
0x0ca30098e2394a1f93fb9fa814864985cec2ec36,0.00
0x0a06a969c0d59ebf2f80f02beb89e63ad777d898,0.00
0xdcb51cc49dee5cc14a1797d43d647e2432f345d4,0.00
0x59bbbf9108abf034994aa92616421d371f577f09,0.00
0xf254568ee6b6cb7b30cfca627ffafb463e918713,0.00
0x608abbb25f5eb43821d1839014991d7d538b6514,0.00
0xdb80b1859baec8bc718d34ddbdaee02a4cc89dca,0.00
0xdcce27662c40aade0637969d621617847f4d0988,0.00
0x36819476acf2925f6a42dddae1b0f14ef51b2b69,0.00
0x1d4439a4923f5278b04396b216c9fdd8f787191f,0.00
0x1660aa76c94483e328a3ecd7e75d568c4731cebd,0.00
0xc19632db03e814dee3ae279d5b6ba11566b74d03,0.00
0x2b6f7fd591277f141ad1f985bfcb2a5055e8d416,0.00
0x2da56de89afc2d095a9bb3c6d52fa275a8102533,0.00
0xa5b50dabead94d9a6f180830d5d997361c029eb9,0.00
0x9a6520d6f8ce38ce0c6e002a842ace815bfe6a7a,0.00
0x980712cde97d7d991dc2ee1a2446d9a369d0f19e,0.00
0xa6b19d7e5bf17d9ec95157cc63d68a691d9ee4a3,0.00
0x8194c13786713f8fe25b4a4311f40f603d2e8dae,0.00
0xc21184b5b74c5b4420086af266fbfb8a3307941a,0.00
0x7493751eda31def12c50514ccc386da9e0b08141,0.00
0x5cbd858dd95eac5b0aec8fe2e487cc18709bee37,0.00
0x5df1c9a1c5b63d7d8101ab34932e7f1e4eca06fc,0.00
0x2e32a7ee40529d7ffc3b5978eba4390b61d6935f,0.00
0xfe1a03406a598fb3c6223395e7d17b2f0e5e390d,0.00
0xb111635174011d6b96d7cc29e430b80a1fff08fe,0.00
0x49f7ffc3e0ae418aa3fb4b9deb76b7b56d84673a,0.00
0xdbb5571d779ff342a590f0783524d56f515273ef,0.00
0xd4547e7c54d9650f49a23b101dc9c88541c9ac1a,0.00
0xa0d89f6cd38045592241fa9747672aafb11cd9a6,0.00
0x2c76abdce5234ac4f1b659cdd093cafaae42502f,0.00
0xe27e32867d77704eba8d63a9995b6e3731a3ab5a,0.00
0x57d433839205571ff5070efaf64886d8ecebe868,0.00
0x2cd45b96fe3de5d858f273d93928ee47b6781ed2,0.00
0xb378ca26180f17e7f22b174c82c42c6affc7a00c,0.00
0x561f87f5252d64ee844e394cc9850c9b983465f2,0.00
0x4114ee416cce3c9c79fc7ff3453e7101d683369e,0.00
0x3a632cac18df5b11c823e257f7f0d22e133d4b64,0.00
0x0dca38af2c3e72b091b6a0030af66cf3a41101bd,0.00
0xb99048a68259d9c01f5800a17ce40b109299b0de,0.00
0xf05b5a38959b7048f18335d7a84db1c16902e117,0.00
0xb02ea6666ff5004f461a95b165b4a68ba15acd24,0.00
0x1e46d2897b9c769a4ac030ecfdc2c95812728403,0.00
0xdf66abc39a6f6d3a93075e08ee6f61a680b412c0,0.00
0x77971a1cc64adeaa5a782d943624810921e3c8e6,0.00
0xc088df9e90f1fdf83c261db1f498fe7fd286df46,0.00
0xcdaf5b9e218ff696d2dd43914a340ab7a13b13fe,0.00
0x92d57322fefe6f416be027d37b81728434d08c2c,0.00
0xfe0d823cc7137f911a76b9c8d432b4a092d91adf,0.00
0x8ff16dcb2c662d098ebd19e0c1695db69cefa2ce,0.00
0x91b2770ce8c7a4ad0cacf1cbb1d0065445f5ccba,0.00
0x425ec4441e9d93572cbe246b30032d307871c752,0.00
0xf24775948ef97b43849ef4beafafa77ffcde25e4,0.00
0x3d751b2dae356a61888ab1162ebc3fd1b842f2cd,0.00
0xfa85d2c432dfba5c76289be4ce06605d65e7ab6a,0.00
0x0f02d10780bd1bc10796b39d2980d40d9042aacd,0.00
0xd311e69e7d00348e18b47c299c664a8a943158d0,0.00
0x11b9dd6d3129eb740011b1a948adcbcb67758a10,0.00
0xf94ba77e2753af0edf070d947f2645b3df93001e,0.00
0x5ff8457235afa8c8b1b344c26935f5952c83790e,0.00
0x5a0ac23b69db12351510c31fc5adcbc2df8c04e5,0.00
0x391a94d43276cc7a198106c5db2a0fec396159a2,0.00
0xc2318664bb4c3cbe7d847b461383f9657a33642a,0.00
0x5da68351bd082abda73e42ac981db51d9364fe69,0.00
0xe8ea84cae300e07b59190e037edcbf1c9f796b56,0.00
0x11cfb561cb2ac264ec7490cfc913fada4a612e83,0.00
0xeac13958ce2de87369fd94dbf5aebaffb6c27693,0.00
0x9c1c754d53f1bba90e9c504f5989aa3b71c65624,0.00
0x67c069523115a6ffe9192f85426cf79f8b4ba7a5,0.00
0xb7e9beef9cc9f3047db8b502611f19b5fff75b1a,0.00
0x9fc33c46d9d6b26a37fc18e1a84b0920209f9748,0.00
0x7444a37a2bfe349b69ac6f4e55ceb747a46ebf11,0.00
0xe1a770800c8a4ca9402acdcc522005f5e0b4fe26,0.00
0x508e6cee1df3ef65ef666620f5d2a00710401e49,0.00
0xa653c78eabc2ce9c621cba6b542732f566708566,0.00
0xc52da69845c77b46d1823206ca5a79f3bc4dfce2,0.00
0xeb8e013b62211c7dcb12481379d1a879384a9000,0.00
0x02a52f2c6e855db480f0cbd4703032881ca25b03,0.00
0x7ec8415aeeaf27a332049bbdd43aab507f91373d,0.00
0x3e3086a014872dfbf106552dfc3a8f4066698bba,0.00
0xd08d0006f00040b400180f9500b00c5026ac0900,0.00
0x067436222b183d27acd05c08e51d77c2fb312e64,0.00
0x8b7345958322c08c296800e49074ba6db646ea8d,0.00
0xa803fb153bac9e04b45059c1c1c36734b4d163cb,0.00
0x3800091020a00290f20606b000000000e38c33ef,0.00
0x3ce6de67f53809910b36e4ead6b6ba1e4405cb06,0.00
0x8a6cec6d689d87143cf9306e08c8015a5db8aeac,0.00
0xc809edc59ea60f1561435fd21c7c10bfe0f6b37a,0.00
0x00a6e1ac0948551a6d7618bd59e4b58dc3882336,0.00
0xd4a3451ee54b54cb30886d57c70d41a3e6e6c864,0.00
0xddafaee37710700ac55bfa19bcf4a2ad39c18d0c,0.00
0x2487bfda096fc595bb021b2e2a2cf3bf7f0e33ce,0.00
0x1111111254eeb25477b68fb85ed929f73a960582,0.00
0x8e9c02d5afaecd33367411c470a5798dd75a4599,0.00
0xad206581fa35d2879ca6d9170b73a2480d065e44,0.00
0x2f2dd99235cb728fc79af575f1325eaa270f0c99,0.00
0xb97cd69145e5a9357b2acd6af6c5076380f17afb,0.00
0x3ce8942c7811846070949126be6992a380205955,0.00
0x9aaab2d4e8de6372078cd365c3a3f23774d36bab,0.00
0xce9cc1fa6df298854f77e92042fd2a3e7fb27eff,0.00
0xf081470f5c6fbccf48cc4e5b82dd926409dcdd67,0.00
0xe37e799d5077682fa0a244d46e5649f71457bd09,0.00
0xe4327fbb9b7ae1f9c8b62f13269f39cb22a16d96,0.00
0x9ced96fbd3681196daade322c0dab0c5699a1487,0.00
0x553db61a162483b3768b335cd61a42f8c782205c,0.00
0x999b105bd92683bd8c167019593c28d93664df1b,0.00
0x9f73b2694c701fb8ee6c4557f4bfea8a60d182c1,0.00
0xab16125cce480bd3eeffd4ac93393c373f0a5dde,0.00
0xfa000ac96119db8ae14f89f86f5e2948af19406c,0.00
0x05e07b62ff7ea96114c651839d5cee46be8a2f02,0.00
0x5e075f1f870265b2228ac1afb8921eeae983fe2f,0.00
0x3672f5f8a74d97e163382b4b94b76c04d4924b1c,0.00
0x955f891f622c3f497b5135faeefb8f2bc5f354c5,0.00
0xebd65079b866ada597ff9cb2380c50db26961b1e,0.00
0x2f3efba93d82b86c4ae9abc21745af2f44f76eeb,0.00
0x13ade8bb92c11dd77d9ef307b078eebd1467748f,0.00
0x8ec8244a929e59bc19c415d3380eb9c17601a5b2,0.00
0x1eba9555cbfc3ec0eef8b730854e2af921d633cc,0.00
0x7f6e90ae1e3f8e47b4821e4cc1511a319b1fc884,0.00
0x5a4559642aa3dcd9a5dd3c3f7417e3bcdc294d7d,0.00
0x46b3fdf7b5cde91ac049936bf0bdb12c5d22202e,0.00
0xa2909fb296d2c7335a13a62212e3502f1a228c35,0.00
0xc0ecb64bd291fcae47858209c295c2bcec92dc06,0.00
0x692e9876bc1fa88c7882ae11fab942495873986e,0.00
0xb5123c95cadabfa26e4f748042c08d484029d8eb,0.00
0xafdb5ed732e0530de7e102eac833efdc8c1dccf9,0.00
0x6a000f20005980200259b80c5102003040001068,0.00
0x2fef6792255c4a901d11d5a92bb45bd62efcb55c,0.00
0x52693ab19a9f42c280bc42eb7bc547d64cfed89d,211.47
0x543ea09aca02c8d5b1a5ae30391618f9450452da,34.96
0x4cc99d2c11239626ef452b9a36362957d4d53bb8,20.63
0xf2267eea216037d29e4e7206183cab1640706117,17.42
0x4d2bd8eef756918c405a3511a1a9ba24b368991f,15.88
0xefced9e549b2313b351570973c5d59cec82e1c14,15.16
0xc11be0c255a2243ecd7d615a2bdab73344ec4bc0,8.65
0x2c15fbf73640096c0dccfec922fa79338a02a762,2.86
0x854b004700885a61107b458f11ecc169a019b764,2.57
0xde17be1f562ce4809aca9d655db8dca98e1b3442,1.38
0x132cb013f1dd04fbe65d70ea53623760dcdcd867,1.06
0x9d7b2178d84619d536160ddab79260b09ea07b01,1.05
